trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
739,False,"{'e': 0.0005948518376754227, 'a': 0.5}",25,12,24.858445178350465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'e': 0.0005889033192986684, 'a': 0.5}",25,19,12.388121451412506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'e': 0.0005830142861056818, 'a': 0.5}",25,3,40.98184562858823,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'e': 0.0005771841432446249, 'a': 0.5}",25,18,15.020608031440672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'e': 0.0005714123018121786, 'a': 0.5}",20,10,18.109503920592502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'e': 0.0005656981787940568, 'a': 0.5}",25,15,20.416641611738367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'e': 0.0005600411970061162, 'a': 0.5}",20,12,13.385745533025704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'e': 0.000554440785036055, 'a': 0.5}",30,16,25.773850699298507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'e': 0.0005488963771856945, 'a': 0.5}",20,13,16.690241794434105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'e': 0.0005434074134138375, 'a': 0.5}",25,7,30.70868413015247,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'e': 0.0005379733392796991, 'a': 0.5}",30,10,38.51080652874248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'e': 0.0005325936058869021, 'a': 0.5}",35,23,20.693955527951914,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'e': 0.0005272676698280331, 'a': 0.5}",20,15,8.692040928173613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'e': 0.0005219949931297527, 'a': 0.5}",30,22,14.50886094555954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'e': 0.0005167750431984551, 'a': 0.5}",20,11,19.76573486549233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'e': 0.0005116072927664705, 'a': 0.5}",35,16,33.588392160028555,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'e': 0.0005064912198388059, 'a': 0.5}",20,2,33.379815005862,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'e': 0.0005014263076404178, 'a': 0.5}",25,11,22.491611671464977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'e': 0.0004964120445640136, 'a': 0.5}",30,20,19.216975171118385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'e': 0.0004914479241183735, 'a': 0.5}",20,7,21.322427610194186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'e': 0.00048653344487718976, 'a': 0.5}",20,8,22.432693074701156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'e': 0.00048166811042841786, 'a': 0.5}",35,22,25.743313636171052,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'e': 0.0004768514293241337, 'a': 0.5}",25,17,15.39641542057782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'e': 0.00047208291503089234, 'a': 0.5}",25,7,30.3353490653889,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'e': 0.0004673620858805834, 'a': 0.5}",25,10,26.594789403700307,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'e': 0.00046268846502177754, 'a': 0.5}",20,11,16.64895384377949,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'e': 0.00045806158037155973, 'a': 0.5}",25,3,34.12737958301865,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'e': 0.00045348096456784414, 'a': 0.5}",20,7,23.229057447856995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'e': 0.0004489461549221657, 'a': 0.5}",25,17,15.81094656013293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'e': 0.000444456693372944, 'a': 0.5}",30,18,20.35855648116611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'e': 0.00044001212643921455, 'a': 0.5}",20,5,24.651934746021574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'e': 0.0004356120051748224, 'a': 0.5}",30,18,21.961679825900937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'e': 0.0004312558851230742, 'a': 0.5}",25,11,24.4518058650451,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'e': 0.00042694332627184347, 'a': 0.5}",20,3,29.753698429761638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'e': 0.000422673893009125, 'a': 0.5}",20,12,16.75503466516362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'e': 0.0004184471540790338, 'a': 0.5}",20,10,16.71188735627879,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'e': 0.0004142626825382434, 'a': 0.5}",30,8,40.654393660501725,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'e': 0.00041012005571286096, 'a': 0.5}",20,11,18.05298166814124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'e': 0.0004060188551557323, 'a': 0.5}",25,16,19.085169810628624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'e': 0.000401958666604175, 'a': 0.5}",30,23,10.36911690615776,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'e': 0.00039793907993813325, 'a': 0.5}",20,12,16.241031079066527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'e': 0.0003939596891387519, 'a': 0.5}",30,8,42.30473802502984,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'e': 0.0003900200922473644, 'a': 0.5}",20,12,16.45096358220533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'e': 0.0003861198913248908, 'a': 0.5}",25,15,23.981564073551553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'e': 0.00038225869241164187, 'a': 0.5}",25,10,28.831214113534816,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'e': 0.00037843610548752546, 'a': 0.5}",25,19,11.387913025652889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'e': 0.0003746517444326502, 'a': 0.5}",25,12,24.961741828574144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'e': 0.00037090522698832374, 'a': 0.5}",20,11,18.844848698102172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'e': 0.0003671961747184405, 'a': 0.5}",25,11,25.19134290468259,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'e': 0.0003635242129712561, 'a': 0.5}",20,15,7.930534906850784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'e': 0.0003598889708415435, 'a': 0.5}",25,7,29.91833055930573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'e': 0.00035629008113312804, 'a': 0.5}",25,10,31.910226311182765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'e': 0.0003527271803217968, 'a': 0.5}",25,13,21.71815518315325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'e': 0.0003491999085185788, 'a': 0.5}",20,14,12.038723667627638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'e': 0.000345707909433393, 'a': 0.5}",25,10,28.668148897897847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'e': 0.00034225083033905906, 'a': 0.5}",35,23,24.25906225198945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'e': 0.0003388283220356685, 'a': 0.5}",20,15,11.837785697872496,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'e': 0.0003354400388153118, 'a': 0.5}",25,8,29.86716000431971,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'e': 0.00033208563842715866, 'a': 0.5}",25,13,22.331690021751097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'e': 0.0003287647820428871, 'a': 0.5}",25,0,39.72725128984439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
799,False,"{'e': 0.00032547713422245825, 'a': 0.5}",35,23,21.72474359098709,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'e': 0.00032222236288023367, 'a': 0.5}",20,12,14.920413201448268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'e': 0.00031900013925143135, 'a': 0.5}",20,1,31.173827579114487,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'e': 0.000315810137858917, 'a': 0.5}",25,15,19.285297805983635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'e': 0.00031265203648032783, 'a': 0.5}",30,10,33.87801121919721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'e': 0.00030952551611552456, 'a': 0.5}",35,15,35.00359512758791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'e': 0.00030643026095436934, 'a': 0.5}",25,10,29.448336472165465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'e': 0.00030336595834482564, 'a': 0.5}",20,0,25.64331292399301,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
807,False,"{'e': 0.0003003322987613774, 'a': 0.5}",20,12,16.003267848161546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'e': 0.0002973289757737636, 'a': 0.5}",20,10,19.555019141982445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'e': 0.000294355686016026, 'a': 0.5}",25,17,15.670215335293541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'e': 0.00029141212915586575, 'a': 0.5}",25,8,31.67487680969865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'e': 0.00028849800786430707, 'a': 0.5}",25,12,25.691001932788385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'e': 0.000285613027785664, 'a': 0.5}",30,4,45.43901288807165,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'e': 0.0002827568975078074, 'a': 0.5}",20,6,26.172112550109574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'e': 0.00027992932853272934, 'a': 0.5}",20,8,22.674301340652494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'e': 0.00027713003524740205, 'a': 0.5}",25,18,16.123112721547642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'e': 0.00027435873489492805, 'a': 0.5}",20,0,32.457208289194824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'e': 0.00027161514754597875, 'a': 0.5}",30,20,21.249592577520527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'e': 0.000268898996070519, 'a': 0.5}",30,16,26.925480826835788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'e': 0.0002662100061098138, 'a': 0.5}",30,18,26.509375118324133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'e': 0.00026354790604871564, 'a': 0.5}",25,0,41.242722501064236,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
821,False,"{'e': 0.0002609124269882285, 'a': 0.5}",20,8,20.860790382551766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'e': 0.0002583033027183462, 'a': 0.5}",35,21,29.013272452047293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'e': 0.0002557202696911627, 'a': 0.5}",20,4,24.5338482065605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'e': 0.00025316306699425106, 'a': 0.5}",25,19,12.147650294258952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'e': 0.00025063143632430857, 'a': 0.5}",30,14,25.453584042126902,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'e': 0.00024812512196106546, 'a': 0.5}",25,11,26.640783582880943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'e': 0.00024564387074145483, 'a': 0.5}",20,14,10.614744824486149,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'e': 0.00024318743203404029, 'a': 0.5}",25,11,19.133883719733255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'e': 0.00024075555771369987, 'a': 0.5}",25,12,23.661924882320523,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'e': 0.00023834800213656286, 'a': 0.5}",25,5,37.65864565315144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'e': 0.00023596452211519723, 'a': 0.5}",20,9,17.574615974947008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'e': 0.00023360487689404527, 'a': 0.5}",25,15,17.516157473452033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'e': 0.0002312688281251048, 'a': 0.5}",30,14,25.891198644463753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'e': 0.00022895613984385375, 'a': 0.5}",20,6,25.220709386730846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'e': 0.0002266665784454152, 'a': 0.5}",25,10,24.262321780061775,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'e': 0.00022439991266096104, 'a': 0.5}",20,11,19.576471687957973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'e': 0.0002221559135343514, 'a': 0.5}",25,15,22.210087444807723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'e': 0.0002199343543990079, 'a': 0.5}",25,11,26.016103148203946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'e': 0.0002177350108550178, 'a': 0.5}",30,13,32.65209787849014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'e': 0.00021555766074646761, 'a': 0.5}",30,15,30.26115105329923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'e': 0.00021340208413900294, 'a': 0.5}",20,7,25.70317962310613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'e': 0.00021126806329761292, 'a': 0.5}",25,18,10.876289657910334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'e': 0.00020915538266463678, 'a': 0.5}",20,11,14.331977887454341,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'e': 0.0002070638288379904, 'a': 0.5}",25,18,13.4610302636186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'e': 0.0002049931905496105, 'a': 0.5}",35,13,42.75735990095774,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'e': 0.0002029432586441144, 'a': 0.5}",35,27,14.267707697443509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'e': 0.00020091382605767324, 'a': 0.5}",25,15,16.32286554610199,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'e': 0.0001989046877970965, 'a': 0.5}",25,17,14.673454680019509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'e': 0.00019691564091912553, 'a': 0.5}",20,0,29.60061513462416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'e': 0.00019494648450993428, 'a': 0.5}",20,10,16.865378958005287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'e': 0.00019299701966483493, 'a': 0.5}",25,11,24.297338500720603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'e': 0.00019106704946818658, 'a': 0.5}",25,1,35.29028229379515,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'e': 0.0001891563789735047, 'a': 0.5}",20,7,21.311406445102747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'e': 0.00018726481518376966, 'a': 0.5}",20,3,30.94627604809834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'e': 0.00018539216703193198, 'a': 0.5}",25,13,19.322450591226282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'e': 0.00018353824536161266, 'a': 0.5}",20,10,18.99901880553539,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'e': 0.00018170286290799652, 'a': 0.5}",20,1,31.272638062366852,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'e': 0.00017988583427891656, 'a': 0.5}",20,12,18.440225196522707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'e': 0.0001780869759361274, 'a': 0.5}",25,20,10.75524937490094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'e': 0.00017630610617676613, 'a': 0.5}",25,18,9.592911364062706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'e': 0.00017454304511499847, 'a': 0.5}",20,9,22.6275644850172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'e': 0.0001727976146638485, 'a': 0.5}",20,10,18.70564518639641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'e': 0.00017106963851721, 'a': 0.5}",20,15,9.51105202152764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'e': 0.0001693589421320379, 'a': 0.5}",20,13,14.377357666467969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'e': 0.00016766535271071751, 'a': 0.5}",25,20,10.171809757058325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'e': 0.00016598869918361034, 'a': 0.5}",20,14,11.965717376091092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'e': 0.00016432881219177425, 'a': 0.5}",20,9,17.911523615899718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'e': 0.0001626855240698565, 'a': 0.5}",20,14,13.940578523157928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'e': 0.00016105866882915794, 'a': 0.5}",20,13,15.65494340544592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'e': 0.00015944808214086637, 'a': 0.5}",25,12,24.653943951472275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'e': 0.0001578536013194577, 'a': 0.5}",20,14,15.312307841320793,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'e': 0.00015627506530626313, 'a': 0.5}",20,13,15.244184992740374,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'e': 0.0001547123146532005, 'a': 0.5}",20,0,27.991727475568357,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'e': 0.0001531651915066685, 'a': 0.5}",20,7,24.302952213435134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'e': 0.0001516335395916018, 'a': 0.5}",30,20,18.581935791174903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'e': 0.00015011720419568576, 'a': 0.5}",20,12,17.214579780695324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'e': 0.0001486160321537289, 'a': 0.5}",20,8,24.13582627946639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'e': 0.0001471298718321916, 'a': 0.5}",20,4,30.46903869292029,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'e': 0.00014565857311386968, 'a': 0.5}",20,13,11.942239705714657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'e': 0.000144201987382731, 'a': 0.5}",25,17,15.473689131129385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'e': 0.00014275996750890367, 'a': 0.5}",20,12,18.733292059081123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'e': 0.00014133236783381463, 'a': 0.5}",20,4,22.636491026916335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'e': 0.0001399190441554765, 'a': 0.5}",20,8,19.7042997553931,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'e': 0.00013851985371392172, 'a': 0.5}",20,8,23.73019719846372,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'e': 0.0001371346551767825, 'a': 0.5}",25,3,32.15747149806995,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'e': 0.00013576330862501469, 'a': 0.5}",25,10,26.960548247107894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'e': 0.00013440567553876453, 'a': 0.5}",25,17,13.303771361603992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'e': 0.00013306161878337688, 'a': 0.5}",20,8,19.529726209917282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'e': 0.00013173100259554311, 'a': 0.5}",35,26,16.769170582545225,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'e': 0.00013041369256958768, 'a': 0.5}",20,8,23.414413607111324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'e': 0.00012910955564389182, 'a': 0.5}",30,17,24.924919874355627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'e': 0.0001278184600874529, 'a': 0.5}",20,10,19.826274643462813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'e': 0.00012654027548657836, 'a': 0.5}",20,0,27.81632332372877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
894,False,"{'e': 0.0001252748727317126, 'a': 0.5}",25,13,25.96313418671671,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'e': 0.00012402212400439546, 'a': 0.5}",20,10,19.32059491973355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'e': 0.0001227819027643515, 'a': 0.5}",20,14,12.782332746611132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'e': 0.00012155408373670799, 'a': 0.5}",20,0,33.228655515746354,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
898,False,"{'e': 0.0001203385428993409, 'a': 0.5}",20,12,16.26496102876611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'e': 0.0001191351574703475, 'a': 0.5}",20,0,32.314232271302984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'e': 0.00011794380589564402, 'a': 0.5}",25,15,17.764182202018613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'e': 0.00011676436783668758, 'a': 0.5}",30,20,17.53602064364768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'e': 0.0001155967241583207, 'a': 0.5}",25,8,29.433846477573866,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'e': 0.0001144407569167375, 'a': 0.5}",25,18,12.326633019858269,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'e': 0.00011329634934757011, 'a': 0.5}",20,2,28.8588549293286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'e': 0.0001121633858540944, 'a': 0.5}",20,6,21.97031713045795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'e': 0.00011104175199555346, 'a': 0.5}",25,18,9.89342663972788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'e': 0.00010993133447559792, 'a': 0.5}",30,16,24.251717795827595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'e': 0.00010883202113084194, 'a': 0.5}",30,17,20.801839088007778,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'e': 0.00010774370091953352, 'a': 0.5}",20,14,15.182751620332137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'e': 0.00010666626391033817, 'a': 0.5}",20,12,18.303864130276907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'e': 0.00010559960127123479, 'a': 0.5}",25,10,29.077397555253746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'e': 0.00010454360525852244, 'a': 0.5}",25,16,15.770671958328496,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'e': 0.00010349816920593722, 'a': 0.5}",30,17,27.564502149727012,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'e': 0.00010246318751387785, 'a': 0.5}",20,9,19.33776836944294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'e': 0.00010143855563873907, 'a': 0.5}",20,13,12.210643850035158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'e': 0.00010042417008235167, 'a': 0.5}",20,6,25.853985744376605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'e': 9.941992838152815e-05, 'a': 0.5}",35,17,33.55277072493965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'e': 0, 'a': 0}",20,11,17.378337165380493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'e': 0, 'a': 0}",25,15,18.39848728287741,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'e': 0, 'a': 0}",35,20,29.568926103349114,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'e': 0, 'a': 0}",20,9,19.70043124315806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'e': 0, 'a': 0}",20,9,16.10707243983335,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
